LAT,LONG,Predicted_PfPR2_10
12.325118,-1.56813,19.416730247942873
12.325118,-1.56813,27.447047082251174
12.380291,-1.530068,14.23457055134118
12.380291,-1.530068,18.495731485352586
12.350768,-1.544964,12.47381360482751
12.350768,-1.544964,19.289134500033676
12.330357,-1.512916,13.840352650283464
12.330357,-1.512916,18.767414810481217
12.424576,-1.476421,29.47526796874576
12.424576,-1.476421,36.70876058379263
12.402191,-1.541092,26.579027781217498
12.402191,-1.541092,32.782500250041906
12.346648,-1.470617,14.373353773715225
12.346648,-1.470617,22.100573698828207
12.353673,-1.59053,27.332738190876654
12.353673,-1.59053,31.709872539572242
12.317,-1.634,55.14239397969709
12.317,-1.634,44.30217987982132
12.42,-1.47,61.94905477620549
12.34,-1.56,34.774213904865874
12.35,-1.47,32.14351018725958
12.375584,-1.59758,31.556829911862454
12.396911,-1.585047,14.199074244742299
12.379666,-1.460304,12.99542854778461
12.387015,-1.423612,47.404784578028405
12.347135,-1.525563,71.10505523429062
12.323488,-1.534711,23.9644168011694
12.399321,-1.474127,10.496681565913647
12.333709,-1.570541,7.284494543557506
12.332857,-1.534488,20.11225533210292
12.336338,-1.539498,49.06521011525522
12.35655,-1.479553,19.55571898200546
12.330522,-1.505923,7.542714245473561
12.350126,-1.534792,6.538107117899807
12.363992,-1.591354,14.73742410616873
12.39463,-1.603977,58.60947369968816
12.371961,-1.559358,8.251269226339568
12.386395,-1.509997,16.490077422709856
12.388334,-1.533248,27.760768923622262
12.357662,-1.450608,11.851857572434685
12.398234,-1.535658,44.98157776804118
12.389685,-1.564216,12.727454911621084
12.353514,-1.528535,16.239190584564998
12.395007,-1.58993,9.044459965613553
12.330987,-1.478994,15.32070055112654
12.391638,-1.462193,15.67404831404086
12.34753,-1.493396,8.948875050145812
12.355897,-1.492926,20.336196747014842
12.329422,-1.590936,7.090004115532087
12.393336,-1.559205,24.777713809011765
12.310702,-1.524812,15.974258285968412
12.371034,-1.502172,6.153584284725668
12.40378,-1.511805,34.396214631489464
12.37048,-1.491622,10.565978126147742
12.402839,-1.467623,22.86321203331485
12.341763,-1.573263,7.07799020651588
12.311034,-1.562071,9.94219765667482
12.45215,-1.50235,11.708520419154137
12.417598,-1.474208,61.14978621473429
12.343071,-1.582117,37.553618353019154
12.366875,-1.527514,1.8628587897776132
12.357093,-1.526367,2.7149912072399207
12.330111,-1.524861,5.450510666673074
12.354174,-1.445923,5.744839492280241
12.344056,-1.480278,6.31717754858096
12.332974,-1.582754,6.098702416779094
12.347778,-1.580556,2.6194984746694705
12.3925,-1.4425,1.5630632901334778
12.394389,-1.525972,4.960288489256297
12.412556,-1.509611,5.225178718878474
12.376417,-1.563056,2.3534669144799123
12.385667,-1.573222,4.616771500125467
12.384553,-1.572356,4.616771500125467
12.269972,-1.53075,8.748575468250504
12.326167,-1.626167,10.029500491100714
12.317,-1.634,47.04262874070361
12.366,-1.495,30.925239997946697
12.417,-1.468,62.0821099525655
12.371,-1.525,32.20823406580523
14.7441,-17.4444,0.8112031668532839
14.691,-17.453,0.2007529929490853
14.7451,-17.4342,0.6159428781016174
14.759664,-17.396128,0.0012643708990852623
14.72,-17.28,0.05412037677575193
14.69,-17.22,4.76010824654376
14.8107,-17.2514,1.7893981368304177
14.7452,-17.3846,0.6847952645341172
14.8076,-17.283,0.6197564659201157
14.751,-17.467,0.8112031668532839
14.751,-17.467,0.19503738698908527
14.709937,-17.449765,0.6201127394120514
14.749965,-17.364154,0.2007529929490853
14.766602,-17.412841,0.06993709170075194
14.7335,-17.449412,0.05347979314908526
14.683007,-17.457474,0.05347979314908526
14.746857,-17.386363,0.32446161759908526
14.766,-17.316,0.306513113027272
14.691,-17.453,0.6201127394120514
14.707558,-17.476559,0.45851411606205134
14.756941,-17.434725,1.1049086094620513
14.759664,-17.396128,0.05347979314908526
14.722,-17.271,0.15375706817575194
14.8107,-17.2514,0.6581304185302415
14.712099,-17.458606,0.09140032746325194
14.768,-17.368,0.2007529929490853
14.751,-17.467,1.0030305037390852
14.755423,-17.440624,0.49896474705000005
14.768116,-17.391886,0.041673294705
14.747587,-17.443829,0.0481683365567763
14.786735,-17.374356,0.13864170303375004
14.748699,-17.389813,0.024046766048835114
14.724342,-17.476826,0.0016553192001724137
14.684338,-17.446668,0.07491269928883511
14.757165,-17.441604,0.0764747254117763
14.677868,-17.441944,0.08287965267883513
14.701832,-17.459553,0.028557374346776295
14.772678,-17.375551,0.10386201085883512
14.733441,-17.450257,0.07942330758677629
14.757014,-17.385511,0.049287051670000005
14.74767,-17.39026,0.0016553192001724137
14.753097,-17.368929,0.0016553192001724137
14.754585,-17.368676,0.024046766048835114
14.788805,-17.379854,0.11416228516375002
14.782501,-17.390491,0.11667027404375001
14.718625,-17.284404,0.12304553169550178
14.764826,-17.404673,1.5638644065550853
14.734482,-17.451456,0.0016553192001724137
14.768673,-17.381838,0.0
14.714755,-17.259832,2.4309654524086484
14.744489,-17.314156,0.3088585345900851
14.694057,-17.472224,0.024046766048835114
14.689948,-17.452999,0.08655670810883512
14.786839,-17.239373,12.211031911800573
14.679867,-17.445027,0.08446896084350573
14.733929,-17.461268,0.0407544362117763
14.707506,-17.463792,0.0016553192001724137
14.770161,-17.397898,0.20555102121383512
14.700558,-17.453989,2.9449202962456114
14.72771,-17.490632,2.4513390317006305
14.746044,-17.47439,2.0130458979890693
14.729335,-17.490548,2.426076409248132
14.764471,-17.350944,4.527901494587974
14.764779,-17.387153,3.3860713114401233
14.694494,-17.445506,4.0537785046198485
14.746239,-17.299999,2.4174163041553185
14.753944,-17.394482,2.6917931911558792
14.770897,-17.404577,3.7199105432554047
14.745723,-17.472025,2.913240911854845
14.7716,-17.323724,3.1566895517151967
14.746261,-17.322844,1.5218545668712011
14.675048,-17.45089,3.638812319133316
14.721256,-17.453634,3.0970134701421648
14.758,-17.468,4.962949604571522
14.782784,-17.375978,3.5866860080626033
14.766602,-17.412841,2.4737066181752745
14.703762,-17.4529,3.1740854481755996
14.762238,-17.415373,3.082904557325286
14.735977,-17.412631,3.496180364784048
14.718,-17.434,2.7979581932014255
14.732085,-17.282569,3.4704718991250116
14.746244,-17.471729,1.2220318833495565
14.743104,-17.316845,4.230939381343153
14.693835,-17.443419,2.0653385119764835
14.745946,-17.47203,2.0797273448728792
14.763726,-17.347933,2.821696317401613
14.718726,-17.261465,4.007876240610698
14.769963,-17.414815,3.923351792745951
14.780325,-17.391674,4.92476747732902
14.746097,-17.378296,2.5457098018119746
14.765877,-17.414788,2.4877794008686673
14.753803,-17.381237,2.3587879124770037
14.759613,-17.386055,6.141549330515207
14.694518,-17.451772,3.4231339593190033
14.726576,-17.445411,1.126619580757953
14.725398,-17.455113,0.28355528637720434
14.694787,-17.450273,0.9743619359747899
14.725833,-17.429444,2.5244296181002306
14.734,-17.419,2.3524137986467606
14.73371,-17.429239,1.12185423308625
14.710877,-17.461027,0.5876618322009548
14.726863,-17.463242,1.0769478548254192
14.711075,-17.452695,0.5576540208384558
14.696162,-17.460293,2.6847934445037316
14.699509,-17.435157,6.433134396991075
14.688699,-17.437888,7.026740709091676
14.692564,-17.430919,5.484588960341781
14.685633,-17.442044,0.607183339229731
14.671,-17.426,7.060627811261787
14.694494,-17.445506,1.916602361096951
14.685,-17.449444,1.0634670857511177
14.693377,-17.466059,4.413822977592807
14.694787,-17.450273,2.538807711103204
14.68101,-17.465468,1.6964624505453645
14.683007,-17.457474,0.35046658597978625
14.674735,-17.439493,3.5732194981499994
14.676401,-17.451417,0.4037537063897863
14.766,-17.316,7.399831073889249
14.801,-17.334,6.230795999977589
14.759664,-17.396128,6.326551075344795
14.71349,-17.45215,0.01518774587526317
14.72111,-17.48806,0.0146588999610324
14.7604,-17.48032,0.0712716776710324
14.68843,-17.44985,0.02199112821026317
14.68236,-17.45766,0.12091597990692984
14.77296,-17.40437,0.03738978798103241
14.7722,-17.38129,0.01518774587526317
14.7823,-17.36993,0.22389137841884071
14.77258,-17.3997,0.05686104058026317
14.78528,-17.31056,4.853979536257452
14.75219,-17.36651,0.19577272388769906
14.69407,-17.46035,0.1548049647988585
14.76068,-17.35567,0.18349038409026316
14.76134,-17.38071,0.01518774587526317
14.7725,-17.35722,0.01518774587526317
14.76754,-17.35323,0.01518774587526317
14.75078,-17.40132,0.14704598039951325
14.74897,-17.3851,0.01518774587526317
14.75792,-17.37185,0.01518774587526317
14.71548,-17.27085,3.0181273206615087
14.71548,-17.27085,3.0181273206615087
14.80022,-17.18566,11.589720651186129
14.71084,-17.44402,0.01518774587526317
14.78111,-17.22778,13.074784212171783
14.70439,-17.45646,0.01518774587526317
14.770106,-17.430569,0.01518774587526317
14.74742,-17.44617,0.02199112821026317
14.72895,-17.45341,0.04301907089526317
14.74393,-17.4574,0.03375833874026317
14.76087,-17.44107,0.01518774587526317
14.759664,-17.396128,4.7456429255114525
14.759664,-17.396128,3.989031659076462
14.759664,-17.396128,4.827781046074794
-6.87,39.26,17.19677711267017
-6.87,39.26,40.1340276156929
-6.87,39.26,15.09637409378971
-6.87,39.26,13.043048554610486
-6.87,39.26,16.284037651267756
-6.83,39.24,11.749794518677007
-6.83,39.24,22.33837129459199
-6.83,39.24,11.762689442657909
-6.83,39.24,12.8972945354247
-6.83,39.26,26.992509369783484
-6.83,39.26,19.927984612723186
-6.83,39.26,12.167658539693814
-6.83,39.26,11.48347375690428
-6.83,39.26,13.513959752696891
-6.84,39.27,10.544921231993035
-6.84,39.27,13.967920778864285
-6.84,39.27,12.065726841545308
-6.84,39.27,11.897619006794182
-6.84,39.27,13.690317049772691
-6.87,39.2,38.49125062668969
-6.87,39.2,36.323702286538555
-6.87,39.2,15.359450384764665
-6.87,39.2,12.999568379446828
-6.87,39.2,14.794879344691646
-6.845,39.29,29.818183882143625
-6.845,39.29,25.780503979550208
-6.845,39.29,13.826748167063677
-6.8,39.249,28.873309393809365
-6.8,39.249,19.866147802089234
-6.8,39.249,13.567694195385515
-6.8,39.249,12.692109712807596
-6.8,39.249,13.775831629733524
-6.82,39.26,14.119887689327873
-6.82,39.26,19.15789803803622
-6.82,39.26,10.90011967512842
-6.82,39.26,10.647290243097734
-6.82,39.26,12.845765908839738
-6.85,39.269,17.330657154778915
-6.85,39.269,22.057030728286907
-6.85,39.269,12.646835656518611
-6.85,39.269,10.59226917040424
-6.85,39.269,13.229768765378235
-6.76,39.24,16.11778678778887
-6.76,39.24,20.04042113778651
-6.76,39.24,12.231995914408476
-6.76,39.24,12.944462957941484
-6.87,39.28,31.988925152933888
-6.87,39.28,27.524842296581788
-6.87,39.28,12.339044766139802
-6.87,39.28,10.709462811700817
-6.87,39.28,13.599255275629305
-6.79,39.26,12.661847976144907
-6.79,39.26,15.425998991957732
-6.79,39.26,11.827190059325853
-6.79,39.26,11.12999437913444
-6.79,39.26,13.317042470536641
-6.81,39.26,10.803730759351001
-6.81,39.26,15.68436849464794
-6.81,39.26,10.988493447145476
-6.81,39.26,10.280375717149186
-6.81,39.26,12.820277023726621
-6.8,39.25,38.07588957958435
-6.8,39.25,30.897197305808273
-6.8,39.25,12.763672179478583
-6.8,39.25,10.620567906915618
-6.8,39.25,13.042319868013717
-6.84,39.23,17.76160102148373
-6.84,39.23,30.91424855767225
-6.84,39.23,12.902067378123768
-6.84,39.23,11.79460832465638
-6.84,39.23,13.363387642833224
-6.832518,39.246342,17.28973468718674
-6.832518,39.246342,3.4419111084186294
-6.826525,39.206892,17.119507428068417
-6.826525,39.206892,14.003357970476168
-6.826525,39.206892,7.295974429375492
-6.824402,39.214618,16.205508355558507
-6.891812,39.162664,15.31672290050237
-6.891812,39.162664,8.28067194761409
-6.840656,39.228219,16.164807740790703
-6.845419,39.164027,21.003910505242917
-6.827548,39.205645,16.817272209944345
-6.827548,39.205645,15.726393954330756
-6.827548,39.205645,5.462715763356057
-6.843728,39.214804,18.698757916827322
-6.85118,39.214169,16.894308369379452
-6.85118,39.214169,15.569401154172809
-6.85118,39.214169,22.5754274991941
-6.820087,39.234695,17.43895038850608
-6.820087,39.234695,14.977194252290724
-6.843493,39.226671,15.961570675878232
-6.843493,39.226671,9.808570970356461
-6.843493,39.226671,8.009580130423151
-6.816147,39.270374,18.41534314590014
-6.778752,39.242928,17.124125661013057
-6.778752,39.242928,11.71971686279697
-6.778752,39.242928,3.8062349460569735
-6.781484,39.260288,17.24960465826681
-6.781484,39.260288,11.520520414919798
-6.781484,39.260288,5.23263856709123
-6.764841,39.205278,16.33032743715981
-6.764841,39.205278,14.567425719807243
-6.788323,39.250015,16.10148193128846
-6.788323,39.250015,10.85643848032188
-6.769408,39.245465,18.206734800389736
-6.728,39.235,9.080464526196085
-6.792686,39.201829,15.597966480138924
-6.792686,39.201829,12.77684421427129
-6.793754,39.236751,16.1481653678794
-6.793754,39.236751,11.18607314366187
-6.759009,39.205956,17.46220406061865
-6.796151,39.268179,20.022044489750716
-6.796151,39.268179,16.305049073530807
-6.816772,39.248855,17.772069326058958
-6.780587,39.238578,10.948828422413921
-6.789924,39.169622,13.707333704633664
-6.873526,39.233555,15.676458216234757
-6.873526,39.233555,12.864390963764544
-6.894418,39.261589,10.395006309251967
-6.894418,39.261589,7.988356552586963
-6.897316,39.26058,15.509762431054176
-6.897316,39.26058,12.545332262654766
-6.850585,39.355669,15.597652833319543
-6.844412,39.280494,9.905167077941634
-6.855427,39.248217,19.36608383377339
-6.855427,39.248217,15.117384452986817
-6.855427,39.248217,9.02391792044642
-6.877772,39.234345,16.830362876165697
-6.877772,39.234345,14.653930606262234
-6.877772,39.234345,11.39727422815704
-6.864003,39.250161,16.06614155250719
-6.864003,39.250161,11.384840755909059
-6.864003,39.250161,12.89053284841595
-6.857557,39.255244,10.746202021895611
-6.839526,39.265738,17.59973760256203
-6.839526,39.265738,12.587511299242093
-6.839526,39.265738,19.22356216095309
-6.855967,39.26951,15.361614470125273
-6.855967,39.26951,11.995398652324162
-6.855967,39.26951,7.639633901640435
-6.844294,39.270102,16.194373191961393
-6.844294,39.270102,10.324362211182386
-6.861566,39.254491,17.351991000308264
-6.861566,39.254491,8.804410110605431
-6.862381,39.259877,16.30172647977608
-6.862381,39.259877,10.88261149550002
-6.92311,39.25895,12.34198081339937
-6.871563,39.315303,24.120092934931545
-6.8,39.249,35.37659125422154
-6.9167,39.25,64.72128509660608
-6.8949,39.2552,42.00854469927712
-6.917,39.259,63.04826298393759
-6.917,39.259,63.765028510787694
-6.917,39.259,53.04273093086131
-6.601,39.067,78.35139431462672
-6.601,39.067,48.19413574120827
-6.787229,38.992246,49.329915592828435
-6.787229,38.992246,45.12279155789043
-6.851,39.233,69.03821205746723
-6.851,39.233,37.755682073199594
-6.7945,39.2693,6.359059510571988
-6.783,39.051,18.09365343279913
-6.766,39.133,17.162849511109417
-7.001761,39.185542,5.4323265761034145
-6.764315,38.999027,0.11516751115437966
-6.803974,39.249664,0.21677638456261447
-6.796621,39.240489,0.22012541054928114
-6.778,39.264881,0.15691511379416145
-6.812769,39.209655,0.024281156473777293
-6.794752,39.22887,0.029090381870733813
-6.776324,39.064105,0.009149493574089793
-6.655681,39.186081,0.13358034504048164
-6.630457,39.120269,0.16965770452703105
-6.78031,39.247268,0.04755957040166149
-6.75856,39.226783,0.19666937349068925
-6.812689,39.149812,0.03619149437408979
-6.797611,39.267411,0.0568855692041615
-6.805139,39.178035,0.014098689949089794
-6.809555,39.109037,0.03348729429408979
-6.700249,39.134906,0.02561381005703097
-6.869916,39.16743,0.1606643796302973
-6.837261,39.235568,0.029746300956792666
-6.826611,39.249123,0.034808199151356065
-6.843191,39.226626,0.03702926226690821
-6.832293,39.248254,0.035765255287883845
-6.84307,39.199228,0.4257777679688648
-6.907758,39.222257,0.39422821271234076
-6.839872,39.150381,0.01023661090160135
-6.954213,39.140101,0.5437377492628116
-6.831913,39.312439,0.09011840438136977
-6.902499,39.263836,0.6417291186496418
-6.872038,39.229589,1.8343489467375633
-6.91669,39.25116,0.4381593418017137
-6.851374,39.272923,0.31412968640637784
-6.847078,39.296038,0.2903755485686914
-6.856927,39.248254,0.11515997506824537
-6.900156,39.267638,0.27021884863975293
-6.88323,39.247576,0.24243758728631348
-6.893012,39.288931,0.07232395531716956
-6.919549,39.235094,5.485066046167138
-6.88658,39.226471,0.08540148369037652
-6.8884,39.1683,6.6227821728552305
-6.821493,39.26018,7.845886932156767
-6.8304,39.26048,11.982520956428475
-6.8304,39.26048,6.766425132182682
-6.84116,39.23114,10.259040307218054
-6.84116,39.23114,6.397775094006959
-6.83336,39.24852,10.173330282486802
-6.83336,39.24852,5.321480031845458
-6.84753,39.22328,10.071896568693589
-6.84753,39.22328,6.3667449483561604
-6.83895,39.34078,10.468819101297228
-6.83895,39.34078,9.219829214928959
-6.82633,39.25507,11.002029645652343
-6.82633,39.25507,6.2598163614675135
-6.879226,39.17066,7.220224683916501
-6.879226,39.17066,5.148321660409726
-6.80297,39.257335,0.6466031222378851
-6.82838,39.2451,0.7723186186602763
-6.8647,39.2349,0.6695758225162208
-6.886387,39.28219,1.4126208709727122
-6.74047,39.166,0.7979705605657379
-6.79431,39.273,0.4001999158219683
-6.8684,39.2439,1.1906477210108461
-6.806843,39.18101,0.27543287497853014
-7.0011,39.0705,1.0405582449652677
-6.90779,39.1747,0.7143945582704033
-6.903152,39.198744,1.0634885860387506
-6.91115,39.2779,1.1690767246531737
-6.83809,39.2328,1.3849223396371284
-6.838718,39.214823,0.5079658096079184
-6.80982,39.2819,0.5359765271876779
-6.97363,39.2129,0.812092776294316
-6.752084,39.125106,0.7408665484176165
-6.577249,39.131526,0.4815561803074953
-6.76602,39.2558,0.5606776546519572
-6.761741,39.268097,1.3418199660567947
-6.86722,39.2821,1.1808338690347249
-6.92466,39.2497,1.1373681789697445
-6.82471,39.3174,0.46769936601357315
-6.79563,39.2416,0.41747655982575227
-6.7334,39.226672,2.0366579608152975
-6.8679,39.1497,0.8922926234154761
-6.84306,39.2616,1.2547024637703572
-6.85797,39.2515,0.6347405611837683
-6.85888,39.311,0.9150821523182057
-6.6,39.066,74.69745616238974
-6.794791,39.192662,12.716393861924402
-6.637419,39.16328,7.679546871722909
-6.88934,39.260689,9.513922935918131
-6.794365,39.21766,3.0736530815328176
-6.799241,39.2533,1.5952689185742792
-6.88975,39.244005,2.2184880567270455
-6.865173,39.150138,5.806562159286601
-6.831382,39.0782,3.188627506628435
-6.805122,39.051641,4.013174835317316
-6.809843,39.246084,1.8466407933632523
-6.78439,39.269836,3.843069656112838
-6.756167,39.223618,6.575859437653517
-6.602436,39.072755,3.1059905171317035
-6.879366,39.240351,3.6382883193371636
-6.831732,39.256172,2.769314589552851
-6.92805,39.268243,7.960102769507885
-6.846527,39.233782,12.600577811977365
-6.951185,39.269336,5.400195820533664
-6.866039,39.222036,4.637506596286989
-6.900852,39.260538,2.2625648443640163
-6.826939,39.209943,2.9800697462267203
-6.791725,39.232262,2.396364621056717
-6.862464,39.199263,15.121378328573421
-6.786544,38.990484,3.5411680253042066
-6.856593,39.261439,4.3533222472878155
-6.825398,39.248703,2.8729813980806376
-6.815537,39.25722,1.792129543904279
-6.916853,39.248938,6.981567186328376
-6.820422,39.169523,9.35617302563267
-6.795981,39.23043,2.3712543350845023
-6.842949,39.277249,9.387386766835784
-6.795436,39.247873,2.3469660265243926
-6.77134,39.136691,4.491585014756414
-6.87793,39.2545,10.502387865612455
-6.6796,39.1967,6.533847802194795
-6.89073,39.28005,6.638946224717375
-6.80034,39.23375,3.454403184080497
-6.7987,39.25357,6.1616024613578375
-6.82413,39.23558,3.6570326677302547
-6.77696,39.24364,7.439945665161628
-6.79868,39.25238,6.1616024613578375
-6.83961,39.24998,3.8085593465211343
-6.86497,39.27101,7.868642322376234
-6.88776,39.23907,7.378249079291063
-6.86819,39.24543,3.4612164632034745
-6.88482,39.16471,3.1861769625143155
-6.86024,39.22053,4.166189654087653
-6.84901,39.25553,10.76389362246574
-6.88258,39.28301,7.357699503797854
-6.78636,39.24986,10.825783026965071
-6.84374,39.19257,4.761331829316325
-6.985999,39.235878,6.507365303039554
-6.72907,39.21506,8.872007230088013
-6.785,39.152,6.780683672531754
-6.801135,39.248116,4.781274479185422
-6.64698,39.096237,6.537963575930902
-6.812014,39.210926,5.254942960438788
-6.694227,39.194968,5.94034880476888
-6.760834,39.001886,10.255642038494676
-6.737739,39.224013,5.456487049484087
-6.80395,39.22385,4.85376554920842
-6.88,39.258,11.16758060373622
-6.829,39.309,7.218551756967215
-6.778,39.24,17.146197218289252
-6.846,39.271,8.023300417164496
-6.749,39.223,8.081860735334583
-6.822,39.317,31.738256307860937
-6.822,39.317,18.28630658001396
-6.822,39.317,15.052216197162736
-6.822,39.317,14.813332768148564
-6.822,39.317,18.668969023263777
-6.822,39.317,17.229516959080858
-6.822,39.317,13.00157962001903
-6.785,39.152,29.122269593883
-6.785,39.152,17.835983228003837
-6.785,39.152,16.52493321680756
-6.785,39.152,17.377860847862436
-6.785,39.152,15.5029870058695
-6.785,39.152,14.973523957542575
-6.785,39.152,16.96313011588901
-6.901,39.066,29.07764224065199
-6.901,39.066,13.940148011903634
-6.901,39.066,10.808684782276732
-6.901,39.066,10.903875146852402
-6.901,39.066,10.331610716769456
-6.901,39.066,7.647367606148662
-6.901,39.066,8.22372738885585
-6.919,39.249,62.012387472699565
-6.919,39.249,56.577383969370516
-6.919,39.249,35.57711492020785
-6.919,39.249,40.0144088496968
-6.919,39.249,41.04006502358945
-6.919,39.249,41.59235645215556
-6.784,39.282,10.347116478695648
-6.784,39.282,3.664742425507461
-6.784,39.282,3.5777474767922115
-6.784,39.282,2.987048185553408
-6.784,39.282,3.272635374310264
-6.784,39.282,3.7683360559841956
-6.784,39.282,3.430669146278945
-6.901,39.116,62.190984197931044
-6.901,39.116,44.919356214482086
-6.901,39.116,43.574898713145075
-6.901,39.116,43.36214077060206
-6.901,39.116,35.5803454136782
-6.901,39.116,39.87390118455433
-6.901,39.116,43.09954584224062
0.31491,32.56716,36.82638713606987
0.34231,32.63289,21.023322576327658
0.31174,32.65445,21.3642195078036
0.38313,32.55575,34.179553585993496
0.36194,32.56898,35.67904375635503
0.26125,32.63252,19.268609674452847
0.27063,32.62992,25.717350829320388
0.3182,32.5996,32.54181108792955
0.3044,32.57799,38.12937927101761
0.384,32.549,27.76197903369119
0.3127,32.60608,36.676099832784104
0.34796,32.5875,29.582222116372506
0.34062,32.54235,24.44631085438994
0.34931,32.57077,28.04327530854331
0.24432,32.6122,46.72229186225116
0.36791,32.58101,26.93497511693191
0.267,32.574,35.1549568872614
0.26268,32.60517,49.768588639118114
0.32551,32.63638,18.942821877053245
0.31682,32.63751,32.99562218568337
0.30942,32.54135,27.564366218645844
0.30222,32.53085,42.54518053924885
0.28639,32.57482,33.81921231917661
0.30306,32.59032,30.819234485628613
0.351,32.61745,24.17365572750647
0.302959,32.553434,27.278985304136665
0.28941,32.56325,31.664088773340612
0.33987,32.5823,25.806164939704917
0.33132,32.56075,33.83595240704735
0.3646,32.594,26.092135001708094
0.294,32.544,33.739629787379904
0.3646,32.594,23.273680969919724
0.294,32.544,30.91675022502684
0.351,32.582,23.769980279551092
0.036643,32.432327,27.482817451397814
0.065589,32.45952,8.973454248528654
0.081633,32.47547,11.312291984820247
0.093152,32.494811,8.69219261091111
0.351,32.582,13.514883078051366
0.070532,32.516506,18.581938685610496
0.351,32.582,11.571389160813316
0.2981,32.5386,13.76991067346288
0.3447,32.5548,14.97526651847188
0.36,32.5707,13.962700537187935
0.106428,32.518612,9.416557655539526
0.1365,32.540561,9.687960199586307
0.139246,32.577334,11.388608456381592
0.315,32.585832,10.348914509826864
0.080583,32.481875,4.523758977249243
0.481738,32.576518,25.819459185281186
0.315879228,32.57117021,3.917122979555407
0.361078918,32.56634752,4.682733641469161
0.369526568,32.57959401,12.69372415393554
0.337620752,32.56639144,4.337766581619577
0.246420164,32.62963755,6.930629984660057
0.303862276,32.59407497,4.5029191198093415
0.284346098,32.57036293,3.0014306112550044
0.346751441,32.6379232,12.094377346882872
0.354066737,32.63873449,9.300898131014725
0.367154069,32.57385894,6.7091244131909535
0.307030693,32.5339011,3.1680567235594608
0.339843573,32.56000186,5.095723917689796
0.28588,32.53424,4.219607971120442
0.323436991,32.55795688,3.5669712965746925
0.30031125,32.5463277,3.370154243447768
0.041889,32.555442,11.138672740595032
0.21451,32.61605,25.954402535916916
0.25527,32.50611,6.864096005994066
0.0833,32.4667,11.277497537942766
0.478124,32.559483,49.83983864388964
0.36536,32.545114,8.786005844634532
0.39667,32.638056,8.193798047450754
0.333,32.665,25.393581162615973
0.117,32.534,16.402384131102398
0.29712,32.49951,7.765751697634572
0.26166,32.58801,7.739649762578154
0.32267,32.49772,9.823060728120227
0.3676,32.52258,8.823966729133833
0.23471,32.44027,11.821008351346375
0.24156,32.57557,12.295022660039452
0.16481,32.50764,21.542539624366988
0.286760697,32.59748215,6.9954844975210255
0.33274,32.47464,5.027507905325224
0.41853,32.59824,5.313474196053843
0.41649,32.59559,5.275311476152488
0.38118,32.62616,3.2631629314294264
0.347428,32.590274,0.3666369939100861
0.294838,32.588769,1.2055884744094325
0.307718,32.589661,0.37569717497389116
0.266225,32.601795,1.972330741242479
0.251347,32.611501,2.753950119908663
0.350023,32.597974,1.5816571934605215
0.390426,32.599333,2.320772274590122
0.321635,32.642293,1.8888371829354638
0.345617,32.744619,0.7430537617047972
0.344086,32.703544,2.3631395929047976
0.13917,32.573869,3.0756535229133397
0.341374,32.449601,2.1943037870836357
0.343793,32.658149,6.4268862320515225
0.353024,32.664831,16.15267101686886
0.268891,32.560069,4.449018932528521
0.36971,32.536243,0.7318500932119126
0.335917,32.599883,5.321357446715147
0.265183,32.627333,4.468297770865198
0.2831,32.557233,3.5381186496236112
0.361017,32.61415,4.627346372838396
0.300367,32.579433,1.935123005277549
0.283967,32.5825,2.3052834188663494
0.303083,32.6045,4.672699682278423
0.333933,32.582083,1.6851600415476229
0.394717,32.600483,5.114978939672718
0.301583,32.649617,4.122076378134877
0.342367,32.569717,1.6609556657175053
0.328,32.623167,4.70569885367896
0.316167,32.56075,0.9415492884289646
0.39115,32.575267,4.193272642955495
0.3112,32.569317,1.8810146904791878
0.30815,32.5754,1.8430774146107547
0.307367,32.5369,1.7085119610683221
0.31675,32.5652,0.8416353902944078
0.35135,32.635617,2.5801912180887787
0.359,32.583883,2.9548467453894136
0.346788,32.569624,0.4304584841261345
0.385777,32.578231,0.9247315061572705
0.36261,32.572214,0.4636732908743717
0.336331,32.573515,2.280665412552698
0.33183,32.558426,0.5237971219236983
0.323014,32.542462,0.49228921029260087
0.281002,32.53875,0.8653904377379514
0.294055,32.53398,0.48485859885340943
